Line #,Navigation Direction,Padding,x,y,z,z_Relative,mpry0,mpry1,mpry2,pitch,roll,yaw,vgx,vgy,vgz,templ,emph,tof,h,bat,baro,time,agx,agy,agz
0,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.95,  0,  3.0,  -13.0,  -1000.0
1,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.93,  0,  2.0,  -10.0,  -997.0
2,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.92,  0,  2.0,  -10.0,  -999.0
3,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.95,  0,  1.0,  -11.0,  -1000.0
4,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.94,  0,  1.0,  -11.0,  -1000.0
5,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.94,  0,  3.0,  -13.0,  -998.0
6,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1879.01,  0,  4.0,  -10.0,  -998.0
7,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.99,  0,  3.0,  -12.0,  -999.0
8,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1879.01,  0,  3.0,  -11.0,  -1002.0
9,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.96,  0,  1.0,  -11.0,  -998.0
10,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  70,  71,  10,  0,  100,  1878.98,  0,  2.0,  -11.0,  -1000.0
11,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 101,-1,-1,  0,  0,  0,  0,  0,  0,  69,  71,  10,  0,  100,  1879.0,  0,  3.0,  -12.0,  -1002.0
